dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,environment_type,environment_climate,prior_support,prior_entropy,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,failure_seed,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
11,45,dynamic_3step,0.5,0.8,10000.0,0.3110776035589403,6838.700497479522,0.31164678289725334,11.253599565335506,0.9111395430240559,14724,8366,8367,8366,8367,200011.26236283864,409.5823174691759,3727,"[[407024.44433846883,6044302.912255429],[407097.318981878,6044245.390295086],[407001.5034070781,6044329.483281017],[407111.63476995326,6044261.247248043],[407020.8193257353,6044379.670493983]]",78629cfa8aed03ddf734cf5143bee3141caa6f77ea5469d53b714c177795bef9,1dd38eda020ca4b04f5a8e22856f4f901ce05daa99913d327baee685f23c9617,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,46,online_static_3step,0.5,0.8,10000.0,0.19302036395245808,7213.641125235616,0.19332866456264913,19.566509604929323,0.9488922643746295,8277,8255,8256,8371,8372,200005.12055265644,471.3394758987706,4751,"[[407112.64483048505,6044319.620372377],[407078.4560264869,6044413.219037237],[407116.2787395918,6044323.41492591],[407029.0056796109,6044271.2478784295],[407003.3085630612,6044328.9378130995]]",9cddbfb99279cd5eee03d82086dbbdfb37f31abd1b94d5722a8b423fcbd08769,ea6e5b4c43af65ee3e4df90c0f90cb3fb05980986ef8772604746bdab2712b29,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,46,dynamic_3step,0.5,0.8,10000.0,0.3375810775640364,6718.610687897208,0.338187781415276,11.507076453448036,0.9130969535098243,14414,8371,8372,8371,8372,200010.11589067476,474.6021226407029,4383,"[[407112.64483048505,6044319.620372377],[407078.4560264869,6044413.219037237],[407116.2787395918,6044323.41492591],[407029.0056796109,6044271.2478784295],[407003.3085630612,6044328.9378130995]]",9cddbfb99279cd5eee03d82086dbbdfb37f31abd1b94d5722a8b423fcbd08769,129f24fc70f4089fe7fcdc4c50544c28237b5f4dab68800b1e7078058ad12001,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,47,online_static_3step,0.5,0.8,10000.0,0.18301604215589912,7203.003900211796,0.18328568823582855,21.3648439515089,0.9531941350814606,7754,8365,8366,8367,8368,200008.73480047088,462.1189282378182,4688,"[[407085.13158017356,6044248.454169599],[407058.16267542844,6044342.143070978],[407145.01224122744,6044323.442550039],[407118.037504973,6044423.294931198],[407047.40895202674,6044331.660115124]]",7dfb5c16d5299f4f2e7d16a845b7ee594f2c60af63bdb532d93b3c97fcb66b17,f9850d839a33bdcdc6fe72ad71f155b622e8b9959ff881c4ce4d787a37eba06f,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,47,dynamic_3step,0.5,0.8,10000.0,0.32639652107465855,6712.487159363427,0.3270098604359929,10.880186449579831,0.9080898103507575,15232,8367,8368,8367,8368,200014.98371727625,483.7645430169068,4459,"[[407085.13158017356,6044248.454169599],[407058.16267542844,6044342.143070978],[407145.01224122744,6044323.442550039],[407118.037504973,6044423.294931198],[407047.40895202674,6044331.660115124]]",7dfb5c16d5299f4f2e7d16a845b7ee594f2c60af63bdb532d93b3c97fcb66b17,70ebd957de511863c889700bb1344015eba0574df08ac893ecdd07cddc401465,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,48,online_static_3step,0.5,0.8,10000.0,0.1944950922040771,7257.575885517482,0.1947626001569129,18.911985018726593,0.9471234775720369,8544,8244,8245,8369,8370,200000.86013191944,457.3754261219874,4590,"[[407030.84548242734,6044385.207912825],[407006.5782810622,6044327.935983722],[407036.17947538645,6044259.144771357],[407028.2126200111,6044296.279541202],[407095.8439321298,6044289.694960312]]",eddf1fdc23cb0d0f7d0b5404a81fac5fb89d735cb21ef86307be72d6b98e7a2f,8a2a032cafef11d3d739d9d2db79d8de6025c53406fa4a3bceff6c32b5fece38,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,48,dynamic_3step,0.5,0.8,10000.0,0.3288366324297598,6754.45643368526,0.3294698528866797,11.164164029358293,0.910427686536107,14851,8369,8370,8369,8370,200009.23885255732,455.4089834669139,4213,"[[407030.84548242734,6044385.207912825],[407006.5782810622,6044327.935983722],[407036.17947538645,6044259.144771357],[407028.2126200111,6044296.279541202],[407095.8439321298,6044289.694960312]]",eddf1fdc23cb0d0f7d0b5404a81fac5fb89d735cb21ef86307be72d6b98e7a2f,a657337707c870b4801eef801211e422cde796d096eb8ba64cbe45eb2a926fbf,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,51,online_static_3step,0.5,0.8,10000.0,0.16716753172940108,7394.140027722644,0.16740270562591297,25.719808257306326,0.9611194613118499,6467,8385,8386,8385,8386,200019.26458592116,394.9565801813733,3968,"[[407141.43648909964,6044315.544375133],[407088.1469897579,6044382.3131742785],[407100.09979723097,6044289.800472306],[407118.96310695674,6044254.7512031635],[407027.7723170735,6044368.251537275]]",61c8419046bfe151beda93afc059c785c9ca6fa5dfa17d9d9d9f2df57ac44ef7,19b57b5b02ce6ac45fd66fd02cff831c21423b423469fa49f798e2933b073f06,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,51,dynamic_3step,0.5,0.8,10000.0,0.3076394749741125,6798.726187928434,0.3081690394637726,10.829163127980662,0.9076567608981552,15307,8368,8369,8385,8386,200010.43512677704,369.62080764304847,3426,"[[407141.43648909964,6044315.544375133],[407088.1469897579,6044382.3131742785],[407100.09979723097,6044289.800472306],[407118.96310695674,6044254.7512031635],[407027.7723170735,6044368.251537275]]",61c8419046bfe151beda93afc059c785c9ca6fa5dfa17d9d9d9f2df57ac44ef7,86565b0b4130d431db4a419cf30d923a8b9b860f612da670e45ae221cea8023c,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,49,online_static_3step,0.5,0.8,10000.0,0.19370321232208204,7221.368635284284,0.1939605195526662,22.324095250908112,0.9552053514930545,7433,8373,8374,8373,8374,200014.66936824823,458.9401721097529,4658,"[[407039.4502699506,6044393.608585497],[407028.1380963222,6044384.744052579],[407083.0992394051,6044325.479398455],[407106.03809694067,6044236.728645445],[407056.2420664438,6044333.204161053]]",6380ff17fae2c5dce548cb122f24b97936c86bc6bd9dfc0abfbb7641ad272364,b8f2b433f192e0d64154a15cd4e1cff7e6f005e0b50514d8b5a8863c58e6a2f0,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,49,dynamic_3step,0.5,0.8,10000.0,0.30732080482489876,6747.452948088693,0.3078632114098735,10.821543092729533,0.9075917370165212,15281,8356,8357,8373,8374,200009.16504829534,478.9908077712171,4412,"[[407039.4502699506,6044393.608585497],[407028.1380963222,6044384.744052579],[407083.0992394051,6044325.479398455],[407106.03809694067,6044236.728645445],[407056.2420664438,6044333.204161053]]",6380ff17fae2c5dce548cb122f24b97936c86bc6bd9dfc0abfbb7641ad272364,494c9656bb88de132e0d18df0cbe851d19c8a2bc4620c1bab9c1013794be53dd,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,50,online_static_3step,0.5,0.8,10000.0,0.13407206585840165,7532.394466420651,0.13424816946740756,28.3843367258927,0.9647693018280824,5797,8332,8333,8368,8369,200007.12208967394,416.78182457224466,4293,"[[407110.8730779544,6044246.360067519],[406995.37348463165,6044305.902517056],[407096.24765060184,6044415.309600753],[407158.0032599843,6044364.766575829],[407047.4344200188,6044364.844995009]]",9cae9e36224ee0c7d837b747e56e56000fc8156e89997c5413d8629d86db3879,42eef4f7c7379829e2575bca248e892047b6edb24f8e46367e658edc3c48fcd0,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,50,dynamic_3step,0.5,0.8,10000.0,0.33226123826289844,6683.603193297614,0.33281190593828075,11.187082405345212,0.9106111885327494,14817,8368,8369,8368,8369,200014.85558292354,476.58915264252573,4450,"[[407110.8730779544,6044246.360067519],[406995.37348463165,6044305.902517056],[407096.24765060184,6044415.309600753],[407158.0032599843,6044364.766575829],[407047.4344200188,6044364.844995009]]",9cae9e36224ee0c7d837b747e56e56000fc8156e89997c5413d8629d86db3879,8626f827178dd9144883042b175af19f93be6ad60c3e3136aca05cb0908be053,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,200570,11.55402629706672,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
12,42,online_static_3step,0.5,0.8,10000.0,0.3066212295595037,7014.722464561806,0.3070429431366831,15.42974913571492,0.9351901323084171,11281,8729,8730,8729,8730,200008.55931003223,382.5289197084494,3906,"[[487752.97810354084,5669363.621609047],[487795.7055206479,5669364.309571732],[487825.02366278216,5669484.216450586],[487749.2445768547,5669340.677274659],[487789.56116301543,5669477.494196634]]",82db6a1c9a9ed13f8f79da86e48b7fd3f71bd5159343271bdca145178b0f5a30,aab904088e9edbf2d0bab672ba5d8a10ca39a2635601904b9e4274e1fac05039,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,209514,11.630184288869916,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
12,42,dynamic_3step,0.5,0.8,10000.0,0.3284327261661324,6926.674630512333,0.32877937195427537,13.17361649356689,0.9240907004930398,12902,8530,8531,8729,8730,200001.63976898935,434.4251917034853,4047,"[[487752.97810354084,5669363.621609047],[487795.7055206479,5669364.309571732],[487825.02366278216,5669484.216450586],[487749.2445768547,5669340.677274659],[487789.56116301543,5669477.494196634]]",82db6a1c9a9ed13f8f79da86e48b7fd3f71bd5159343271bdca145178b0f5a30,833829b77cad23226fe7863f05f1f1cd0db719af54021f203df2ae06a5e7d134,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,209514,11.630184288869916,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
12,43,online_static_3step,0.5,0.8,10000.0,0.26703492081909336,7189.21996559288,0.26733779215807874,18.18545760218556,0.9450110070433522,9517,8708,8709,8708,8709,200013.33894519572,434.84380924422294,4468,"[[487730.99190243933,5669412.017864217],[487833.928110965,5669440.6189487735],[487702.5708403152,5669404.443126028],[487743.62232110376,5669377.772745261],[487684.1967855202,5669461.482658578]]",df7c40000b9e2514790e87b9c5c450a338dfac30d97e741c6387877c23fbcb9a,3fcfa1526e88285d1c020b80c8cd92b4d3137449a297044241871e688ada2a3f,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,209514,11.630184288869916,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
12,43,dynamic_3step,0.5,0.8,10000.0,0.32689773191563753,6933.954490386113,0.327189869365521,14.287240306165362,0.9300074767015383,11889,8526,8527,8708,8709,200023.02849771734,428.5337227799464,4020,"[[487730.99190243933,5669412.017864217],[487833.928110965,5669440.6189487735],[487702.5708403152,5669404.443126028],[487743.62232110376,5669377.772745261],[487684.1967855202,5669461.482658578]]",df7c40000b9e2514790e87b9c5c450a338dfac30d97e741c6387877c23fbcb9a,6ad9522df732cd2b9bbef0a6f069fff8dfb28109e16fbb71c222182cdfc82841,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,209514,11.630184288869916,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
12,44,online_static_3step,0.5,0.8,10000.0,0.30767457989136054,6915.089241106437,0.30805703292038145,15.778061457098568,0.9366208578462534,10967,8681,8682,8681,8682,200017.6159395422,424.0127650464419,4281,"[[487779.5137896417,5669464.49120345],[487661.353330154,5669484.061007283],[487791.5129640999,5669508.010901974],[487773.24925196596,5669478.79203858],[487708.5989258133,5669358.559318597]]",3f3925747fbdba406133e07145fc3885a3bba5237adea2ea92ccfe9b51e184d0,3759cb55adf34127dd4755a116f37f6d600f658113c99796cf166d7eea5e9ed2,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,209514,11.630184288869916,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
12,44,dynamic_3step,0.5,0.8,10000.0,0.33064396983537775,6815.242998479601,0.3310129874425197,12.312640837391873,0.9187826548986038,13757,8507,8508,8681,8682,200007.83986635113,433.23527522711083,3998,"[[487779.5137896417,5669464.49120345],[487661.353330154,5669484.061007283],[487791.5129640999,5669508.010901974],[487773.24925196596,5669478.79203858],[487708.5989258133,5669358.559318597]]",3f3925747fbdba406133e07145fc3885a3bba5237adea2ea92ccfe9b51e184d0,521e38c9bc8e1e346026ec352e16f24e7194032335e7e93db1e4ec658eb0c9d6,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,209514,11.630184288869916,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
12,45,online_static_3step,0.5,0.8,10000.0,0.28525759264580336,6957.371031659622,0.28556846613944425,16.696669931439764,0.9401078176602746,10210,8587,8588,8587,8588,200014.90413690842,431.0237622288987,4308,"[[487677.8870380223,5669396.879586229],[487750.76168143144,5669339.357625887],[487654.94610663154,5669423.450611818],[487765.0774695067,5669355.214578844],[487674.2620252888,5669473.637824783]]",06968ba1e3ca84ed6771d74ce719107af57f1b47cf067d90211c88be539aa365,d5b57bf3ec514bd395af8ac412d367ea85e9a99ff836d9845acf8a4828b68542,none,stationary,matched_prior_exact,1,0,"{""p_d"":0.8,""stage"":""c5-generalization"",""tau"":10000.0,""w"":0.5}",eeba6ec6b36996a8c22ff4c80fa204cd0d918597f69b98666fd42b58b41ef8c4,flat,temperate,209514,11.630184288869916,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c5-generalization_20260827_181139_043334_662411fc,662411fc2c56d0c02ce05c695ea52935ceb8d74da8d3bb51759e41a06bd0b419,none,none,none,none,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
