dataset,planning_seed,planning_mode,policy_seed,rng_scheme,P_detect,RMST,L,unique_cells_observed,total_exposure_events,revisit_fraction,mean_exposures_per_observed_cell,max_exposures_per_cell,number_of_steps,distance_travelled,wall_time,planner_wall_time,number_of_replans,duplicate_targets,fraction_cycles_with_duplicate_targets,random_invalid_actions,random_hold_events,random_number_of_target_conflicts,random_reservation_blocked,termination_reason,T,H,T_common,H_common,actual_distance_total,initial_positions,initial_positions_hash,trajectory_hash,active_uav_streams_derived,nominal_uav_streams_derived,uav_ids_active,w,tau,lookahead_N,belief_model,environment_belief_model,environment_tau,sensor_p_d,victim_seed,sensor_seed,distribution_seed,failure_seed,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,domain_hash,environment_type,environment_climate,k,NRMST,budget_total,budget_utilization,budget_error,active_fleet,failed_drone_ids,survivor_ids,survivor_positions,max_step_distance,retention_Pdet,retention_invalid_reason,degradation_NRMST,environment_seed_origin,implementation_version,git_commit,source_hash,experiment_id,config_hash,fix_profile,behavior_profile,p_d,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
5,49,random_uniform_n8_uncoordinated,2287669104,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.018302270755453837,7920.918484965941,0.018374272335088905,564,152144,0.9962929855925965,269.7588652482269,1419,8000,200000.0,591.8699768530205,0.0,8000,133,0.01625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488883.97075627604,5514423.110834124],[488883.97075627604,5514423.110834124],[488944.06180331705,5514363.110834124],[488974.1073268375,5514273.110834124],[488914.01627979655,5514363.110834124]]",cf958bd9521c895ee01de032e1f38c70d1630d6b1740110f850603932b1940f5,ad7f9e3e757aecf7288476ce190357bfe85a3198af2d396b27678c9d192a4075,"{""0"":3467945376,""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","{""0"":3467945376,""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1522885522,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,0,0.9899910617380254,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[488893.91071178805,5514436.566292552],[488882.5985381596,5514427.701759634],[488937.55968124256,5514368.437105509],[488960.4985387781,5514279.6863525],[488910.7025082812,5514376.1618681075]]",5.000000000464668,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,49,random_uniform_n8_uncoordinated,2287669104,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01453829745718579,7942.474336092176,0.014583765762141342,462,121672,0.9962029061739759,263.35930735930737,1186,8000,160000.0,523.9445472247899,0.0,8000,87,0.010875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[488883.97075627604,5514423.110834124],[488944.06180331705,5514363.110834124],[488974.1073268375,5514273.110834124],[488914.01627979655,5514363.110834124]]",bfe7e4a578ac99656b3ccce2beb0835ada86ffd2b555c7e746e4288f766cee2e,be6581bb4ebfac62716df1e4b1e0ee7383b6033c51560d1531218b72338ffcd6,"{""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","{""0"":3467945376,""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","[1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1522885522,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,1,0.9926852063607269,160000.0,1.0,0.0,4,[0],"[1,2,3,4]","[[488882.5985381596,5514427.701759634],[488937.55968124256,5514368.437105509],[488960.4985387781,5514279.6863525],[488910.7025082812,5514376.1618681075]]",5.000000000464668,0.7943439178361825,none,0.0026941446227014554,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,49,random_uniform_n8_uncoordinated,2287669104,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.012985988675287934,7947.945890654056,0.013033417763089004,402,91264,0.9955951963534362,227.02487562189054,1135,8000,120000.0,389.39985368726775,0.0,8000,39,0.004875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[488883.97075627604,5514423.110834124],[488974.1073268375,5514273.110834124],[488914.01627979655,5514363.110834124]]",6248e3f7cd8ac634af3f935ca754a8564631019c04a6a3e9d1e39755a83d984d,e4cd158a59184946252ad6de9ab4eab4e7a009cc5aa7b76972fded9b6cf43283,"{""1"":2014447727,""3"":3513251313,""4"":4031319062}","{""0"":3467945376,""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","[1,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1522885522,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,2,0.9933690651986071,120000.0,1.0,0.0,3,"[0,2]","[1,3,4]","[[488882.5985381596,5514427.701759634],[488960.4985387781,5514279.6863525],[488910.7025082812,5514376.1618681075]]",5.000000000464668,0.7095288256195357,none,0.003378003460581702,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,49,random_uniform_n8_uncoordinated,2287669104,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.011228842168769532,7957.797828561706,0.011269465954287903,338,60822,0.9944428003025221,179.9467455621302,1135,8000,80000.0,309.1463894848712,0.0,8000,1,0.000125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[488883.97075627604,5514423.110834124],[488914.01627979655,5514363.110834124]]",010de9ae80b0a47ae8f68b2137e2bc95fbe03c0be8358d2b3dd2f80530a3607f,5d2fa324994d20bcca29f310ba41a3dd6a780de51f36dfa97d3bc069cd396a2b,"{""1"":2014447727,""4"":4031319062}","{""0"":3467945376,""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","[1,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1522885522,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,3,0.9946004035197733,80000.0,1.0,0.0,2,"[0,2,3]","[1,4]","[[488882.5985381596,5514427.701759634],[488910.7025082812,5514376.1618681075]]",5.000000000464668,0.6135218038681612,none,0.004609341781747878,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,43,random_uniform_n8_uncoordinated,2902095203,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.016135432938915027,7937.206995864244,0.01623242054185454,499,152157,0.9967204926490402,304.9238476953908,1655,8000,200000.0,637.196238047909,0.0,8000,283,0.033875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488944.06180331705,5514363.110834124],[489034.1983738785,5514393.110834124],[488914.01627979655,5514363.110834124],[488944.06180331705,5514333.110834124],[488883.97075627604,5514423.110834124]]",bde004228fe99a98919b7fb2b32ff622f2c3cff1d6312c60a61068b6050f8bb4,6724b2e77825be37211cc14226409183bb7fed0e54f8cb6f79df7599da35a3cb,"{""0"":4017926350,""1"":4294544619,""2"":800293772,""3"":3941592725,""4"":3853967589}","{""0"":4017926350,""1"":4294544619,""2"":800293772,""3"":3941592725,""4"":3853967589}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1240473512,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,0,0.99202687112414,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488944.64006338775,5514326.7631215155],[488885.2145278042,5514410.473034833]]",5.0000000004656036,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,43,random_uniform_n8_uncoordinated,2902095203,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.014561006674673277,7940.630769820038,0.01465630929514576,449,121657,0.9963092958070642,270.9510022271715,1163,8000,160000.0,526.8932820670307,0.0,8000,146,0.017625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[488944.06180331705,5514363.110834124],[489034.1983738785,5514393.110834124],[488914.01627979655,5514363.110834124],[488883.97075627604,5514423.110834124]]",5950e6580b96f62f4b9f44468a141c6b1b46b1305f87550706c99cda960d8e5b,33a2846ceec8f843ba854dc00b443c66c2104d361998c5109004ca1d182da25e,"{""0"":4017926350,""1"":4294544619,""2"":800293772,""4"":3853967589}","{""0"":4017926350,""1"":4294544619,""2"":800293772,""3"":3941592725,""4"":3853967589}","[0,1,2,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1240473512,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,1,0.9924547893788324,160000.0,1.0,0.0,4,[3],"[0,1,2,4]","[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488885.2145278042,5514410.473034833]]",5.000000000463913,0.9024242937761782,none,0.0004279182546923499,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,43,random_uniform_n8_uncoordinated,2902095203,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.010645782626614246,7954.162367238935,0.0107034197346066,342,91293,0.9962538201176432,266.93859649122805,1011,8000,120000.0,420.3310991781764,0.0,8000,32,0.004,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[489034.1983738785,5514393.110834124],[488914.01627979655,5514363.110834124],[488883.97075627604,5514423.110834124]]",21f7b4fd73c44bcea6346e749b1b64878a10b866b7636dd8cd18802a5132588a,c751608a9158f099b9b273e36fc7b936044518b16132cab73dddad0e97e83f95,"{""1"":4294544619,""2"":800293772,""4"":3853967589}","{""0"":4017926350,""1"":4294544619,""2"":800293772,""3"":3941592725,""4"":3853967589}","[1,2,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1240473512,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,2,0.9941460276514105,120000.0,1.0,0.0,3,"[3,0]","[1,2,4]","[[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488885.2145278042,5514410.473034833]]",5.000000000463168,0.65977669560629,none,0.0021191565272704604,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,43,random_uniform_n8_uncoordinated,2902095203,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.007873597442007765,7967.138724291129,0.007935151428297989,254,60839,0.9958250464340308,239.5236220472441,1001,8000,80000.0,307.7506473446265,0.0,8000,1,0.000125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[489034.1983738785,5514393.110834124],[488883.97075627604,5514423.110834124]]",f265cb54e55849d9dca6e6cc769db285dc4357e41ffc29936e5eb29b2837584a,29ae612bd0430fd4be5cbfbe8f26537b4acc04c4bf19f7c94da1ff4064e3f677,"{""1"":4294544619,""4"":3853967589}","{""0"":4017926350,""1"":4294544619,""2"":800293772,""3"":3941592725,""4"":3853967589}","[1,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1240473512,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,3,0.995767869552697,80000.0,1.0,0.0,2,"[3,0,2]","[1,4]","[[489034.945853249,5514389.609325028],[488885.2145278042,5514410.473034833]]",5.000000000463168,0.4879693945502028,none,0.0037409984285570186,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,45,random_uniform_n8_uncoordinated,3097837959,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.008892104614516672,7947.8466675090785,0.008902186815584632,304,152246,0.9980032316119963,500.8092105263158,2001,8000,200000.0,639.4845224991441,0.0,8000,290,0.036,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488883.97075627604,5514333.110834124],[488944.06180331705,5514303.110834124],[488853.92523275554,5514363.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",df1a8490359a34f6b7838fd59a2dfd0505a237242c27fa3236111dc28509e06c,e880c28b5fbeff1a5f176a39af87e6f91a24abd78720061d4e1c2a236084ba9b,"{""0"":448878444,""1"":2359184056,""2"":2788762021,""3"":3601268656,""4"":3335580812}","{""0"":448878444,""1"":2359184056,""2"":2788762021,""3"":3601268656,""4"":3335580812}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1173828954,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,0,0.9933566638556529,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141],[488855.96384891553,5514372.440988072],[488966.0952117907,5514304.204955098],[488875.27976757276,5514422.628201038]]",5.000000000465123,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,45,random_uniform_n8_uncoordinated,3097837959,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.006378759663461762,7964.021359901529,0.006386718480224037,237,121842,0.9980548579307628,514.1012658227849,2001,8000,160000.0,510.4177754120901,0.0,8000,281,0.034875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[488883.97075627604,5514333.110834124],[488944.06180331705,5514303.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",99f9464f853fcd1c6a8a8b7ea7c03c03772ed78cc57c067c398164e7db2871c9,859cc0df41bf22a4e525e7caa62eac3a0c7d67f83e1d25bb8928c978bdbe0e1c,"{""0"":448878444,""1"":2359184056,""3"":3601268656,""4"":3335580812}","{""0"":448878444,""1"":2359184056,""2"":2788762021,""3"":3601268656,""4"":3335580812}","[0,1,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1173828954,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,1,0.9953782477067278,160000.0,1.0,0.0,4,[2],"[0,1,3,4]","[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141],[488966.0952117907,5514304.204955098],[488875.27976757276,5514422.628201038]]",5.000000000465123,0.7173509467093104,none,0.0020215838510748707,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,45,random_uniform_n8_uncoordinated,3097837959,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.005266461415670708,7971.563076960334,0.00527612789981525,204,91369,0.9977672952533135,447.8872549019608,1885,8000,120000.0,421.076257518027,0.0,8000,158,0.01975,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[488883.97075627604,5514333.110834124],[488944.06180331705,5514303.110834124],[488883.97075627604,5514423.110834124]]",d6245e2f06ca986c03a09ff242d9ace4e79f3a7b2d07097bd1f7077fe994de92,f42c104d36a5a3ef2462cbf87c552bb99a6d685ebe15061e6b277ce553a221fa,"{""0"":448878444,""1"":2359184056,""4"":3335580812}","{""0"":448878444,""1"":2359184056,""2"":2788762021,""3"":3601268656,""4"":3335580812}","[0,1,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1173828954,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,2,0.9963208445144774,120000.0,1.0,0.0,3,"[2,3]","[0,1,4]","[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141],[488875.27976757276,5514422.628201038]]",5.000000000465123,0.5922626469185963,none,0.0029641806588245334,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
