dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,condition_id,curve,victim_seed,sensor_seed,failure_seed,distribution_seed,implementation_version,git_commit,source_hash,experiment_id,config_hash,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
7,46,online_static_3step,0.0,0.8,10000.0,0.18631846900996635,7369.988619598695,0.18652392400263,9.63573514512188,0.8962196464577741,16779,8247,8248,8247,8248,200010.51058354945,416.55804887833074,4738,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,353afc63358e875c2333503c5078625b7fda7bcffebef823afc25af230b6fc0b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,2388470956,3962586427,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.0,0.8,10000.0,0.18631846900996635,7369.988619598695,0.18652392400263,9.63573514512188,0.8962196464577741,16779,8247,8248,8247,8248,200010.51058354945,460.5546268785838,4738,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,353afc63358e875c2333503c5078625b7fda7bcffebef823afc25af230b6fc0b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,2388470956,3962586427,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.25,0.8,10000.0,0.2236161603776807,7235.199426212004,0.2238913133323922,9.463527890436724,0.8943311615311516,17013,8227,8228,8245,8246,200012.36124372817,469.13432831224054,4767,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,17abfc5d1b46833f1f36ef5b66ec874521c92dbac8545cbd2740874064ee12f3,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,750704004,3658186112,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.25,0.8,10000.0,0.20064618712306254,7317.229164800339,0.20089393148887744,9.542335852621635,0.8952038562208788,16936,8245,8246,8245,8246,200011.98244613156,510.9427230709698,4729,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,85884e9f86f5ee5401238b8c6bd34db7c21f4286cccefd39295111a95a773b05,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,750704004,3658186112,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.5,0.8,10000.0,0.09724596650470911,7632.791893557962,0.09735164891239181,24.00946420393833,0.9583497577661076,6551,8117,8118,8252,8253,200018.67948501406,511.3363270233385,5282,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,8f60d7c409155f73f1e85e01bf10b5b3c00e034f16db3234902ffd5091a2c82c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,3317983027,2111523239,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.5,0.8,10000.0,0.2030827688167457,7321.75709318287,0.20334832217976231,9.629105188005711,0.8961481902549338,16808,8252,8253,8252,8253,200006.83092709296,511.85551458690315,4696,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,60c92f1107b702a17a7865e19fbad87bf4f6bb3691b247ee6f4cd0821232c42e,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,3317983027,2111523239,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.75,0.8,10000.0,0.02998606380569108,8023.681486093113,0.030016398678135443,90.26232394366197,0.9889211804404221,1704,8014,8015,8258,8259,200022.91721983434,487.24219146184623,5145,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,16b44323ac46e53dadf4c2729bc05e5b5ac035d488e0ec062a5d4adcba9e66fb,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,3600941082,797109323,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.75,0.8,10000.0,0.21429294220554257,7313.830049722265,0.2145608831914865,9.769096280219449,0.8976363860775117,16587,8258,8259,8258,8259,200023.00408437938,507.04949131654575,4688,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,682be1f4c8ce3b3c7611a3c0b3892ac3b194e296cf08c776de7403a7d9dd36dd,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,3600941082,797109323,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,1.0,0.8,10000.0,0.0048289137020164075,8222.420688854007,0.004833512274647516,991.4240506329114,0.9989913498675349,158,8098,8099,8261,8262,200018.7425351666,545.883023063885,5821,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,4d9094f9566c809e00dc7f979071631c8ae9a9570c6d230c9276d664250546d0,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,3364191473,1117392453,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,1.0,0.8,10000.0,0.17217001949175575,7393.203100514023,0.17240132494177554,10.028822365165759,0.9002873953103993,16168,8261,8262,8261,8262,200015.6491042468,508.1590440820437,4727,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,b4425aef715af786c054be1763c6d6a295c7c35695e1859005b5cbb3b4cf7ce9,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,3364191473,1117392453,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.5,0.6,10000.0,0.09658981847891036,7678.541386586363,0.09735164891239181,24.00946420393833,0.9583497577661076,6551,8117,8118,8298,8299,200018.67948501406,510.62740494683385,5282,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,8f60d7c409155f73f1e85e01bf10b5b3c00e034f16db3234902ffd5091a2c82c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,86041378,2669886208,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.5,0.6,10000.0,0.1601152202754537,7457.355259119324,0.16158847072991395,10.186210336013964,0.9018280629387321,16041,8298,8299,8298,8299,200011.5819846338,492.20636486122385,4543,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,cc9ee2fbeb32fe47b741af5b5c79eddb29a60d31001d1892736826362a9d3549,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,86041378,2669886208,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.5,0.95,10000.0,0.09734444974322873,7603.274893698347,0.09735164891239181,24.00946420393833,0.9583497577661076,6551,8117,8118,8220,8221,200018.67948501406,509.33318278286606,5282,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,8f60d7c409155f73f1e85e01bf10b5b3c00e034f16db3234902ffd5091a2c82c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,3113304563,876512630,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.5,0.95,10000.0,0.1902569278629147,7304.528031095831,0.1902680579891013,9.330953624702536,0.8928298178063361,17229,8220,8221,8220,8221,200017.51276276555,523.8571008332074,4869,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,6b29212b1a6f0b7d292f254866558211840fc37965d17de3149c3a188a918361,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,3113304563,876512630,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.5,0.8,2000.0,0.09724596650470911,7627.37536935699,0.09735164891239181,24.00946420393833,0.9583497577661076,6551,8117,8118,8246,8247,200018.67948501406,514.8759922052268,5282,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,8f60d7c409155f73f1e85e01bf10b5b3c00e034f16db3234902ffd5091a2c82c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,74492137,598206984,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.5,0.8,2000.0,0.17500403062033337,7312.419662200599,0.1752200858835745,9.828894564027728,0.8982591589027876,16446,8246,8247,8246,8247,200006.09932858188,503.6664636405185,4708,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,5e5f34b5fdebe28172bcbabc16aff76698c8e33f78ed93145ce734a57b8f4ce6,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,74492137,598206984,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.5,0.8,32000.0,0.09724596650470911,7640.916679859589,0.09735164891239181,24.00946420393833,0.9583497577661076,6551,8117,8118,8261,8262,200018.67948501406,516.0071898780297,5282,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,8f60d7c409155f73f1e85e01bf10b5b3c00e034f16db3234902ffd5091a2c82c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,2490053943,3183824512,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.5,0.8,32000.0,0.1783282749573104,7379.194753281153,0.17857442366961188,9.745927751397488,0.8973930419444565,16637,8261,8262,8261,8262,200023.3698836341,509.15316420653835,4681,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,bfe0683379224eac67616a69e86250554aa500b5f7820f3cd81c54dc7164ce08,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,2490053943,3183824512,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,online_static_3step,0.5,0.8,128000.0,0.09724596650470911,7639.111171792266,0.09735164891239181,24.00946420393833,0.9583497577661076,6551,8117,8118,8259,8260,200018.67948501406,522.7542663651984,5282,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,8f60d7c409155f73f1e85e01bf10b5b3c00e034f16db3234902ffd5091a2c82c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,291722208,1742917199,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,46,dynamic_3step,0.5,0.8,128000.0,0.1785159761844277,7378.125630494401,0.17875148702861773,9.721509117082533,0.8971353122281385,16672,8259,8260,8259,8260,200022.26815308712,506.98703778209165,4661,"[[686536.9456797002,5838977.041315573],[686502.756875702,5839070.639980433],[686540.579588807,5838980.8358691055],[686453.306528826,5838928.668821625],[686427.6094122763,5838986.358756295]]",72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,9ce27a7c491341194b3272838da3cb1463c69aa757ba331906a8f3502c0dda30,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,291722208,1742917199,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
